filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
./web-api-dotnet-linux-x64-sf.tar,1,288931840,0.968754,12424760.253349,0.396315,3.709289,0.157469
./web-api-dotnet-linux-x64-static-sf.tar,1,288931840,0.968754,12424623.389407,0.396315,3.709289,0.157468
./web-api-dotnet-linux-x64-static.tar,1,288931840,0.968754,12424688.088631,0.396315,3.709289,0.157468
./web-blazor-dotnet-linux-x64-debug.tar,1,95846400,0.995038,658529.875421,0.458555,3.797851,-0.028510
./web-blazor-dotnet-linux-x64-release.tar,1,95928320,0.994964,668955.352184,0.458246,3.797639,-0.027902
./web-blazor-dotnet-linux-x64-sf.tar,1,873349120,0.951457,58109171.009531,0.371027,3.615764,0.137683
./web-blazor-dotnet-linux-x64-static-sf.tar,1,873431040,0.951443,58131949.191108,0.371008,3.615831,0.137711
./web-blazor-dotnet-linux-x64-static.tar,1,943308800,0.949650,65073304.528088,0.368676,3.600183,0.147073
./web-worker-dotnet-linux-x64-debug.tar,1,10977280,0.920965,1180611.153236,0.336026,3.855702,0.154396
./web-worker-dotnet-linux-x64-release.tar,1,10977280,0.920984,1180330.445736,0.336045,3.855754,0.154380
./web-worker-dotnet-linux-x64-sf.tar,1,579256320,0.944927,43659057.867656,0.362731,3.565383,0.160175
./web-worker-dotnet-linux-x64-static-sf.tar,1,579256320,0.944927,43658900.832306,0.362731,3.565383,0.160175
./web-worker-dotnet-linux-x64-static.tar,1,648642560,0.943067,50517211.435709,0.360464,3.544464,0.171089
