filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
./quarkus-hello-graalvm-linux-x64-O3.tar.tar,1,560660480,0.952856,36241571.225673,0.372877,3.331633,0.229973
./quarkus-hello-graalvm-linux-x64-Os.tar,1,236011520,0.930661,22320612.664172,0.346235,3.479809,0.246947
./quarkus-hello-graalvm-linux-x64-Os.tar.tar,1,236093440,0.930552,22362819.949914,0.346117,3.486267,0.247083
./quarkus-hello-graalvm-linux-x64-prof.tar,1,423608320,0.944504,32169654.709022,0.362212,3.447195,0.206483
./quarkus-hello-graalvm-linux-x64-prof.tar.tar,1,423690240,0.944448,32208183.020107,0.362143,3.452537,0.206568
./sqlite-clang-linux-x64-debug.tar,1,29573120,0.936672,2558035.159358,0.352947,3.521926,0.175732
./sqlite-clang-linux-x64-debug.tar.tar,1,29655040,0.935827,2598855.217906,0.351983,3.520729,0.176957
./sqlite-clang-linux-x64-O0.tar,1,16384000,0.960092,898044.500871,0.382940,3.177202,0.229920
./sqlite-clang-linux-x64-O0.tar.tar,1,16465920,0.958783,931848.979717,0.381054,3.177297,0.232260
./sqlite-clang-linux-x64-O1.tar,1,15400960,0.935603,1354311.026617,0.351729,3.524206,0.205063
./sqlite-clang-linux-x64-O1.tar.tar,1,15482880,0.933969,1395523.964302,0.349889,3.526488,0.207310
./sqlite-clang-linux-x64-O2.tar,1,15646720,0.936762,1351535.885195,0.353049,3.516463,0.207207
./sqlite-clang-linux-x64-O2.tar.tar,1,15728640,0.935162,1392442.109164,0.351231,3.522388,0.209425
./sqlite-clang-linux-x64-O3.tar,1,16711680,0.939449,1383059.544305,0.356160,3.508042,0.207074
./sqlite-clang-linux-x64-O3.tar.tar,1,16793600,0.937972,1423241.187714,0.354442,3.512922,0.209181
./sqlite-clang-linux-x64-Of.tar,1,16711680,0.939317,1386033.455888,0.356005,3.508766,0.207088
./sqlite-clang-linux-x64-Of.tar.tar,1,16793600,0.937839,1426248.264806,0.354288,3.510841,0.209194
./sqlite-clang-linux-x64-Og.tar,1,16302080,0.932205,1507972.771693,0.347929,3.544723,0.195755
./sqlite-clang-linux-x64-Og.tar.tar,1,16384000,0.930637,1550023.966993,0.346210,3.543918,0.197868
./sqlite-clang-linux-x64-Os.tar,1,12124160,0.931618,1131061.599063,0.347283,3.544472,0.194260
./sqlite-clang-linux-x64-Os.tar.tar,1,12206080,0.929503,1173327.454255,0.344979,3.550581,0.197091
